time,x,vx,u0,roll,upos0,gx,y,vy,u1,pitch,upos1,gy,yaw,yawsp,u2,z,vz,tm,linacc,gyroacc,quatacc
18066596.00000, -0.13385, -0.02389,   0.70695, -2.41615, -1.10707,        -0.16320, 0.02058,   0.01301, -1.78745, -1.37927,       39.25303, 60.00000, 0.06917,            0.33953, 0.34288, 0.04289,   20.85685, 1482,      3,3,3    
18076596.00000, -0.13396, -0.00385,   0.58644, -2.44691, -1.10707,        -0.16300, 0.01282,   0.00293, -1.78425, -1.37927,       39.26912, 60.00000, 0.06847,            0.33953, 0.34259, 0.01151,   20.97355, 1483,      3,3,3    
18086596.00000, -0.13405, -0.00760,   0.60342, -2.46434, -1.10707,        -0.16286, 0.00044,   -0.00456, -1.77612, -1.37927,      39.28241, 60.00000, 0.06874,            0.33952, 0.34217, 0.00457,   21.00145, 1484,      3,3,3    
18096596.00000, -0.13416, -0.04597,   0.43239, -2.47959, -1.10707,        -0.16287, 0.05677,   0.16446, -1.77481, -1.37927,       39.29822, 60.00000, 0.06917,            0.33952, 0.34252, 0.00799,   20.98648, 1483,      3,3,3    
18106596.00000, -0.13446, -0.02003,   0.46754, -2.47932, -1.10707,        -0.16248, 0.01108,   -0.14780, -1.77537, -1.37927,      39.31378, 60.00000, 0.06734,            0.33952, 0.34282, 0.01065,   20.97532, 1483,      3,3,3    
18116596.00000, -0.13462, -0.01970,   0.48658, -2.50164, -1.33909,        -0.16251, -0.00152,   -0.25235, -1.75428, -1.25920,     39.32907, 60.00000, 0.06680,            0.34950, 0.34314, 0.01994,   20.93944, 1483,      3,3,3    
18126596.00000, -0.13476, -0.01052,   0.50746, -2.51059, -1.33909,        -0.16250, 0.01361,   -0.04325, -1.72864, -1.25920,      39.35052, 60.00000, 0.06688,            0.33952, 0.34251, -0.04828,   21.19457, 1486,      3,3,3    
18136596.00000, -0.13483, -0.00453,   0.47492, -2.53060, -1.33909,        -0.16183, 0.06575,   -0.08982, -1.71376, -1.25920,      39.35703, 60.00000, 0.06427,            0.33952, 0.34243, -0.03722,   21.15397, 1486,      3,3,3    
18146596.00000, -0.13476, 0.05714,   0.31967, -2.55244, -1.33909,         -0.16131, 0.07480,   0.16155, -1.71483, -1.25920,       39.37305, 60.00000, 0.06357,            0.33951, 0.34139, -0.11131,   21.43256, 1490,      3,3,3    
18156596.00000, -0.13400, 0.10490,   0.25855, -2.56562, -1.33909,         -0.16049, 0.09464,   -0.08342, -1.69817, -1.25920,      39.39487, 60.00000, 0.06381,            0.33951, 0.34104, -0.10136,   21.39737, 1489,      3,3,3    
18166596.00000, -0.13318, 0.08765,   0.25136, -2.57689, -0.88965,         -0.15975, 0.08469,   0.15306, -1.68774, -0.60888,       39.40369, 60.00000, 0.06346,            0.34949, 0.34056, -0.12208,   21.47638, 1491,      3,3,3    
18176596.00000, -0.13264, 0.01794,   0.33819, -2.59244, -0.88965,         -0.15926, 0.02707,   -0.08931, -1.66449, -0.60888,      39.42534, 60.00000, 0.06371,            0.33951, 0.33942, -0.12369,   21.48826, 1491,      3,3,3    
18186596.00000, -0.13254, 0.00146,   0.26002, -2.61011, -0.88965,         -0.15897, 0.01433,   0.10923, -1.65622, -0.60888,       39.43200, 60.00000, 0.06596,            0.33951, 0.33820, -0.14350,   21.56749, 1492,      3,3,3    
18196596.00000, -0.13254, 0.00132,   0.34220, -2.61931, -0.88965,         -0.15902, -0.02689,   -0.06559, -1.63043, -0.60888,     39.44683, 60.00000, 0.06445,            0.33951, 0.33717, -0.12970,   21.52191, 1491,      3,3,3    
18206596.00000, -0.13252, 0.04563,   0.35696, -2.63749, -0.88965,         -0.15905, 0.03055,   -0.12790, -1.60002, -0.60888,      39.45272, 60.00000, 0.06475,            0.33951, 0.33557, -0.15479,   21.62282, 1493,      3,3,3    
18216596.00000, -0.13229, 0.00182,   0.23370, -2.64294, -1.20889,         -0.15891, -0.01153,   -0.25245, -1.56450, -0.90285,     39.44498, 60.00000, 0.06964,            0.33951, 0.33426, -0.10671,   21.45192, 1490,      3,3,3    
18226596.00000, -0.13228, -0.00632,   0.47331, -2.64347, -1.20889,        -0.15895, -0.01094,   -0.10295, -1.54195, -0.90285,     39.43525, 60.00000, 0.07259,            0.33952, 0.33325, -0.12835,   21.53748, 1491,      3,3,3    
18236596.00000, -0.13236, -0.01829,   0.56367, -2.65336, -1.20889,        -0.15899, -0.00185,   -0.30353, -1.51481, -0.90285,     39.41236, 60.00000, 0.07332,            0.32953, 0.33176, -0.07422,   21.34591, 1489,      3,3,3    
18246596.00000, -0.13205, 0.11436,   0.58874, -2.67689, -1.20889,         -0.15920, 0.05514,   -0.14295, -1.47024, -0.90285,      39.38910, 60.00000, 0.07503,            0.32953, 0.33053, -0.08869,   21.40533, 1490,      3,3,3    
18256596.00000, -0.13067, 0.09179,   0.63490, -2.68697, -1.20889,         -0.15891, 0.01600,   -0.01132, -1.44250, -0.90285,      39.35063, 60.00000, 0.07646,            0.32953, 0.32865, -0.12935,   21.56547, 1492,      3,3,3    
18266596.00000, -0.12925, 0.19570,   0.33532, -2.67956, -1.28294,         -0.15818, 0.12713,   -0.00072, -1.42284, -0.64808,      39.29895, 60.00000, 0.07632,            0.31955, 0.32602, -0.14206,   21.62465, 1493,      3,3,3    
18276596.00000, -0.12706, 0.14207,   0.23644, -2.67007, -1.28294,         -0.15732, 0.04563,   -0.13903, -1.38743, -0.64808,      39.24432, 60.00000, 0.07716,            0.33953, 0.32549, -0.12206,   21.55327, 1492,      3,3,3    
18286596.00000, -0.12539, 0.17971,   0.29513, -2.67645, -1.28294,         -0.15654, 0.05550,   -0.17655, -1.34976, -0.64808,      39.17671, 60.00000, 0.07918,            0.30958, 0.32349, -0.14100,   21.63354, 1493,      3,3,3    
18296596.00000, -0.12391, 0.07588,   0.10854, -2.68280, -1.28294,         -0.15600, 0.03928,   -0.27495, -1.31169, -0.64808,      39.10015, 60.00000, 0.07815,            0.30958, 0.32170, -0.14510,   21.65770, 1493,      3,3,3    
18306596.00000, -0.12303, 0.09514,   0.02671, -2.68484, -1.28294,         -0.15582, -0.05550,   -0.30441, -1.26505, -0.64808,     39.03213, 60.00000, 0.07677,            0.30958, 0.31847, -0.19974,   21.87608, 1496,      3,3,3    
18316596.00000, -0.12247, 0.02620,   0.14548, -2.67557, -1.62632,         -0.15619, -0.01573,   -0.11123, -1.22889, -0.56512,     38.95537, 60.00000, 0.08206,            0.30959, 0.31621, -0.21206,   21.93288, 1497,      3,3,3    
18326596.00000, -0.12220, 0.09274,   0.09805, -2.67962, -1.62632,         -0.15649, -0.04845,   -0.21321, -1.19760, -0.56512,     38.88134, 60.00000, 0.08394,            0.30959, 0.31423, -0.18599,   21.84677, 1496,      3,3,3    
18336596.00000, -0.12164, 0.02160,   0.04971, -2.66832, -1.62632,         -0.15682, -0.03037,   -0.20515, -1.14592, -0.56512,     38.80401, 60.00000, 0.08372,            0.30960, 0.31185, -0.21597,   21.96958, 1498,      3,3,3    
18346596.00000, -0.12051, 0.13642,   0.15325, -2.65034, -1.62632,         -0.15685, 0.03637,   -0.24303, -1.11330, -0.56512,      38.70513, 60.00000, 0.08472,            0.30961, 0.30933, -0.22477,   22.01518, 1498,      3,3,3    
18356596.00000, -0.11874, 0.11457,   0.33151, -2.63214, -1.62632,         -0.15649, 0.01434,   -0.21843, -1.08128, -0.56512,      38.62181, 60.00000, 0.08468,            0.29963, 0.30635, -0.23835,   22.08097, 1499,      3,3,3    
18366596.00000, -0.11751, 0.16444,   0.24177, -2.62313, -1.27071,         -0.15615, 0.09632,   -0.18154, -1.04423, -0.42763,      38.51633, 60.00000, 0.08570,            0.29964, 0.30343, -0.23083,   22.06776, 1499,      3,3,3    
18376596.00000, -0.11595, 0.09288,   -0.14437, -2.60086, -1.27071,        -0.15567, 0.01141,   -0.14900, -1.00258, -0.42763,      38.41051, 60.00000, 0.08429,            0.31962, 0.30309, -0.21384,   22.00643, 1498,      3,3,3    
18386596.00000, -0.11488, 0.14440,   -0.15679, -2.57835, -1.27071,        -0.15547, 0.00700,   -0.33082, -0.96117, -0.42763,      38.31133, 60.00000, 0.08464,            0.30964, 0.30299, -0.19338,   21.93175, 1497,      3,3,3    
18396596.00000, -0.11333, 0.10407,   0.01743, -2.56270, -1.27071,         -0.15577, -0.05480,   -0.25195, -0.92171, -0.42763,     38.19910, 60.00000, 0.08779,            0.32963, 0.30379, -0.17585,   21.86261, 1496,      3,3,3    
18406596.00000, -0.11198, 0.14640,   0.12905, -2.55127, -1.27071,         -0.15608, 0.00662,   -0.13972, -0.89082, -0.42763,      38.07832, 60.00000, 0.09145,            0.31964, 0.30546, -0.15129,   21.76323, 1495,      3,3,3    
18416596.00000, -0.11085, 0.05310,   0.07388, -2.53319, -1.30716,         -0.15634, -0.02806,   -0.08566, -0.85803, -0.20485,     37.96630, 60.00000, 0.09022,            0.31965, 0.30669, -0.02526,   21.29131, 1488,      3,3,3    
18426596.00000, -0.10998, 0.13768,   0.18457, -2.51519, -1.30716,         -0.15638, -0.01039,   -0.13182, -0.82473, -0.20485,     37.83876, 60.00000, 0.09180,            0.31966, 0.30821, -0.00853,   21.22191, 1487,      3,3,3    
18436596.00000, -0.10843, 0.11054,   -0.09070, -2.48597, -1.30716,        -0.15605, 0.03002,   -0.01343, -0.80246, -0.20485,      37.71147, 60.00000, 0.09144,            0.31967, 0.31009, 0.03379,   21.05577, 1484,      3,3,3    
18446596.00000, -0.10685, 0.25543,   -0.31866, -2.45686, -1.30716,        -0.15598, 0.01688,   0.11074, -0.78006, -0.20485,       37.57756, 60.00000, 0.09223,            0.31968, 0.31262, 0.06389,   20.93217, 1483,      3,3,3    
18456596.00000, -0.10359, 0.22266,   -0.27195, -2.42076, -1.30716,        -0.15582, -0.00179,   -0.07443, -0.75586, -0.20485,     37.45677, 60.00000, 0.09135,            0.31969, 0.31509, 0.07236,   20.88816, 1482,      3,3,3    
18466596.00000, -0.10071, 0.28894,   -0.13998, -2.39124, -1.34845,        -0.15615, -0.05609,   0.07714, -0.73399, 0.26183,       37.33616, 60.00000, 0.09048,            0.31970, 0.31675, 0.15789,   20.56345, 1477,      3,3,3    
18476596.00000, -0.09823, 0.14581,   0.17719, -2.35952, -1.34845,         -0.15662, -0.04028,   0.05297, -0.71950, 0.26183,       37.23352, 60.00000, 0.09326,            0.30971, 0.31762, 0.13892,   20.62924, 1478,      3,3,3    
18486596.00000, -0.09711, 0.14387,   -0.25652, -2.31432, -1.34845,        -0.15679, -0.00485,   0.24300, -0.70045, 0.26183,       37.12834, 60.00000, 0.09266,            0.31972, 0.31893, 0.09294,   20.79257, 1481,      3,3,3    
18496596.00000, -0.09576, 0.08254,   -0.39937, -2.27113, -1.34845,        -0.15673, 0.01472,   0.12654, -0.69718, 0.26183,        37.03035, 60.00000, 0.08830,            0.29974, 0.31835, 0.07874,   20.84827, 1481,      3,3,3    
18506596.00000, -0.09463, 0.21343,   -0.20878, -2.24566, -1.34845,        -0.15717, -0.04476,   0.14874, -0.68547, 0.26183,       36.94115, 60.00000, 0.08991,            0.30974, 0.31747, -0.00937,   21.17785, 1486,      3,3,3    
18516596.00000, -0.09234, 0.15343,   0.09666, -2.21563, -1.58235,         -0.15724, -0.00825,   0.18329, -0.68761, 0.29104,       36.86784, 60.00000, 0.08837,            0.30975, 0.31636, -0.04327,   21.30861, 1488,      3,3,3    
18526596.00000, -0.08966, 0.39749,   -0.02510, -2.19416, -1.58235,        -0.15759, -0.00977,   0.11596, -0.68571, 0.29104,       36.80778, 60.00000, 0.08307,            0.30975, 0.31453, -0.07314,   21.42817, 1490,      3,3,3    
18536596.00000, -0.08608, 0.21255,   -0.22257, -2.15267, -1.58235,        -0.15763, 0.00055,   0.25941, -0.67771, 0.29104,        36.76278, 60.00000, 0.08485,            0.30976, 0.31276, -0.08724,   21.48962, 1491,      3,3,3    
18546596.00000, -0.08393, 0.22331,   -0.46934, -2.12432, -1.58235,        -0.15772, -0.02804,   0.31435, -0.69648, 0.29104,       36.72541, 60.00000, 0.08368,            0.29977, 0.31126, -0.08855,   21.50305, 1491,      3,3,3    
18556596.00000, -0.08190, 0.12733,   -0.14622, -2.09804, -1.58235,        -0.15805, -0.03041,   0.38535, -0.70880, 0.29104,       36.69449, 60.00000, 0.08022,            0.29978, 0.30947, 0.05847,   20.96834, 1483,      3,3,3    
18566596.00000, -0.08067, 0.11289,   0.10774, -2.06959, -1.51567,         -0.15862, -0.09452,   0.44857, -0.72809, -0.04501,      36.67261, 60.00000, 0.08256,            0.29978, 0.30818, 0.02554,   21.09678, 1485,      3,3,3    
18576596.00000, -0.07903, 0.12396,   -0.25431, -2.03452, -1.51567,        -0.15894, 0.01413,   0.35790, -0.74520, -0.04501,       36.65057, 60.00000, 0.08296,            0.28979, 0.30517, -0.10179,   21.58234, 1492,      3,3,3    
18586596.00000, -0.07745, 0.23884,   -0.56640, -2.00374, -1.51567,        -0.15949, -0.02197,   0.51187, -0.77134, -0.04501,      36.63548, 60.00000, 0.07880,            0.28980, 0.30201, -0.12251,   21.67690, 1493,      3,3,3    
18596596.00000, -0.07478, 0.18639,   -0.21383, -1.96649, -1.51567,        -0.15966, -0.02714,   0.49747, -0.79542, -0.04501,      36.62243, 60.00000, 0.08322,            0.27981, 0.29832, -0.16830,   21.86340, 1496,      3,3,3    
18606596.00000, -0.07209, 0.39041,   -0.34476, -1.91572, -1.51567,        -0.16046, -0.07160,   0.55650, -0.83759, -0.04501,      36.62299, 60.00000, 0.07738,            0.27981, 0.29486, -0.20569,   22.01951, 1498,      3,3,3    
18616608.00000, -0.06921, 0.15747,   -0.35851, -1.87348, -1.74949,        -0.16130, -0.04369,   0.95394, -0.87563, 1.40053,       36.63681, 60.00000, 0.07571,            0.28981, 0.28969, -0.24946,   22.20985, 1501,      3,3,3    
18626608.00000, -0.06716, 0.18002,   -0.50483, -1.82699, -1.74949,        -0.16157, -0.04371,   0.97715, -0.92709, 1.40053,       36.65311, 60.00000, 0.07711,            0.25983, 0.28488, -0.27599,   22.33308, 1503,      3,3,3    
18636608.00000, -0.06538, 0.12745,   -0.70844, -1.77766, -1.74949,        -0.16189, -0.02237,   0.99657, -0.98580, 1.40053,       36.69611, 60.00000, 0.07258,            0.25984, 0.28055, -0.29297,   22.41902, 1504,      3,3,3    
18646608.00000, -0.06390, 0.13835,   -0.31655, -1.73523, -1.74949,        -0.16220, -0.06119,   1.13071, -1.04668, 1.40053,       36.73476, 60.00000, 0.06969,            0.24984, 0.27474, -0.17801,   22.02307, 1498,      3,3,3    
18656608.00000, -0.06217, 0.12926,   -0.08153, -1.68154, -1.74949,        -0.16287, -0.04278,   1.31423, -1.11874, 1.40053,       36.78014, 60.00000, 0.07375,            0.24984, 0.26905, -0.23352,   22.25849, 1502,      3,3,3    
18666608.00000, -0.06016, 0.31862,   -0.63716, -1.63443, -1.62110,        -0.16341, -0.07809,   1.12190, -1.21512, 0.13451,       36.82620, 60.00000, 0.07326,            0.24984, 0.26360, -0.36287,   22.76384, 1509,      3,3,3    
18676608.00000, -0.05770, 0.27669,   -0.52252, -1.59167, -1.62110,        -0.16380, -0.04631,   1.27090, -1.29817, 0.13451,       36.87191, 60.00000, 0.07039,            0.23985, 0.25731, -0.40885,   22.96734, 1512,      3,3,3    
18686608.00000, -0.05518, 0.19886,   -0.54418, -1.53755, -1.62110,        -0.16441, -0.08681,   1.33902, -1.39267, 0.13451,       36.93314, 60.00000, 0.07094,            0.24984, 0.25250, -0.44223,   23.11560, 1514,      3,3,3    
18696608.00000, -0.05355, 0.18073,   -0.58781, -1.44113, -1.62110,        -0.16490, -0.03525,   1.49600, -1.50267, 0.13451,       37.00050, 60.00000, 0.07038,            0.24983, 0.24831, -0.45081,   23.17001, 1514,      3,3,3    
18706608.00000, -0.05153, 0.20669,   -0.66083, -1.35983, -1.62110,        -0.16538, -0.08962,   1.76691, -1.63261, 0.13451,       37.07509, 60.00000, 0.06899,            0.24983, 0.24421, -0.44775,   23.18347, 1514,      3,3,3    
18716608.00000, -0.04971, 0.21229,   -0.65622, -1.28314, -1.88504,        -0.16603, -0.06640,   1.84364, -1.77108, 0.62668,       37.13652, 60.00000, 0.07023,            0.23983, 0.24001, -0.44035,   23.17788, 1514,      3,3,3    
18726608.00000, -0.04716, 0.26048,   -1.29693, -1.18866, -1.88504,        -0.16706, -0.08943,   1.93397, -1.89613, 0.62668,       37.19707, 60.00000, 0.07018,            0.23982, 0.23768, -0.24236,   22.46480, 1504,      3,3,3    
18736608.00000, -0.04512, 0.21787,   -0.98934, -1.10272, -1.88504,        -0.16775, -0.08339,   1.89343, -2.03860, 0.62668,       37.25576, 60.00000, 0.06982,            0.22981, 0.23509, -0.09839,   21.94208, 1497,      3,3,3    
18746608.00000, -0.04294, 0.17940,   -0.70624, -1.02826, -1.88504,        -0.16833, -0.06404,   1.76876, -2.16999, 0.62668,       37.30326, 60.00000, 0.06965,            0.22980, 0.23471, -0.09946,   21.94409, 1497,      3,3,3    
18756608.00000, -0.04134, 0.19303,   -0.67071, -0.94923, -1.88504,        -0.16871, -0.04289,   1.85945, -2.29223, 0.62668,       37.34805, 60.00000, 0.07306,            0.21979, 0.23293, -0.13157,   22.07280, 1499,      3,3,3    
18766608.00000, -0.03943, 0.25751,   -0.82844, -0.87208, -1.67187,        -0.16925, -0.04698,   1.90863, -2.43019, 0.64357,       37.40190, 60.00000, 0.06833,            0.22977, 0.23049, -0.14463,   22.13534, 1500,      3,3,3    
18776608.00000, -0.03730, 0.25788,   -1.05458, -0.80383, -1.67187,        -0.16967, -0.08911,   2.12029, -2.56341, 0.64357,       37.44685, 60.00000, 0.06494,            0.22975, 0.22765, -0.16159,   22.21749, 1501,      3,3,3    
18786608.00000, -0.03398, 0.37960,   -0.97159, -0.71218, -1.67187,        -0.17017, -0.02195,   2.12884, -2.71930, 0.64357,       37.52902, 60.00000, 0.06627,            0.23971, 0.22811, -0.12978,   22.09661, 1499,      3,3,3    
18796608.00000, -0.03111, 0.25863,   -0.83818, -0.62929, -1.67187,        -0.17015, 0.02301,   1.89795, -2.82673, 0.64357,        37.61923, 60.00000, 0.06352,            0.21972, 0.22724, -0.13910,   22.13157, 1500,      3,3,3    
18806608.00000, -0.02854, 0.23512,   -0.65265, -0.55419, -1.67187,        -0.17019, -0.01245,   1.85281, -2.95192, 0.64357,       37.72971, 60.00000, 0.06070,            0.21970, 0.22524, -0.05770,   21.83895, 1496,      3,3,3    
18816608.00000, -0.02673, 0.16796,   -0.46363, -0.48111, -1.52712,        -0.17024, -0.00639,   1.87913, -3.04851, 0.97129,       37.84851, 60.00000, 0.05882,            0.20970, 0.22282, -0.08413,   21.94875, 1497,      3,3,3    
18826608.00000, -0.02449, 0.28329,   -0.53507, -0.41141, -1.52712,        -0.17011, 0.07035,   1.81938, -3.15418, 0.97129,        37.98958, 60.00000, 0.05768,            0.20968, 0.21952, -0.22914,   22.50089, 1505,      3,3,3    
18836608.00000, -0.02214, 0.31801,   -0.83529, -0.34855, -1.52712,        -0.16971, 0.00408,   1.68626, -3.23957, 0.97129,        38.12157, 60.00000, 0.05446,            0.21964, 0.21612, -0.24403,   22.57359, 1506,      3,3,3    
18846608.00000, -0.01898, 0.31174,   -0.63660, -0.31298, -1.52712,        -0.16940, 0.02075,   1.47214, -3.31182, 0.97129,        38.23437, 60.00000, 0.05407,            0.20965, 0.21227, -0.25963,   22.64736, 1507,      3,3,3    
18856608.00000, -0.01664, 0.24752,   -0.65923, -0.27269, -1.52712,        -0.16915, 0.03949,   1.45529, -3.37511, 0.97129,        38.35345, 60.00000, 0.05495,            0.19965, 0.20874, -0.28109,   22.74494, 1508,      3,3,3    
18866608.00000, -0.01359, 0.34404,   -0.47209, -0.24316, -1.24945,        -0.16827, 0.14213,   1.56351, -3.44953, 1.13776,        38.47303, 60.00000, 0.05697,            0.18965, 0.20422, -0.26615,   22.71299, 1508,      3,3,3    
18876608.00000, -0.01107, 0.24017,   -0.32358, -0.20721, -1.24945,        -0.16714, 0.09356,   1.27339, -3.49920, 1.13776,        38.58971, 60.00000, 0.05899,            0.18964, 0.19976, -0.30331,   22.86942, 1510,      3,3,3    
18886608.00000, -0.00844, 0.27890,   -0.53700, -0.17199, -1.24945,        -0.16617, 0.09725,   1.54297, -3.54878, 1.13776,        38.68654, 60.00000, 0.05914,            0.18963, 0.19519, -0.33689,   23.02063, 1512,      3,3,3    
