X,Vx,U0,roll,roll_sp,Y,Vy,U1,pitch,pitch_sp,yaw,yaw_sp,TorqueYaw,Ez,Z,Vz,Tm,pwmedf,s0,s1,s2  
-0.11300, -0.10100,   0.05084, 2.30564, 0.34063,          -0.25740, 0.17146,   -1.58209, 3.07365, -1.97436,       31.69993, 60.00000, 0.08274,            0.43901, 0.46417, 0.15797,   20.80914, 1481,      3,3,2    
-0.11396, -0.02112,   0.24526, 2.26443, 0.17594,          -0.25442, 0.30698,   -1.32328, 3.11348, -1.48709,       31.74356, 60.00000, 0.08271,            0.44898, 0.46249, 0.11124,   21.13724, 1486,      3,3,2    
-0.11396, -0.01644,   -0.01119, 2.21165, 0.51795,         -0.25191, 0.13021,   -1.35036, 3.14272, -1.78425,       31.78685, 60.00000, 0.07968,            0.44899, 0.46306, 0.13688,   20.96015, 1483,      3,3,2    
-0.11451, -0.08036,   0.17824, 2.14765, 0.45265,          -0.25040, 0.10644,   -1.33953, 3.18362, -2.01347,       31.85877, 60.00000, 0.07972,            0.48890, 0.46504, 0.15945,   20.78848, 1481,      3,3,2    
-0.11517, -0.03668,   0.27680, 2.09161, 0.57100,          -0.24925, 0.07502,   -1.10916, 3.19740, -1.94323,       31.91528, 60.00000, 0.07646,            0.46896, 0.46404, -0.04357,   22.15643, 1500,      3,3,2    
-0.11647, -0.11318,   0.32017, 2.03139, 0.48506,          -0.24843, 0.05163,   -1.45180, 3.22471, -2.21724,       31.98714, 60.00000, 0.07703,            0.44901, 0.46185, -0.08767,   22.47720, 1505,      3,3,2    
-0.11746, -0.07081,   0.07802, 1.97752, 0.59289,          -0.24800, 0.02454,   -1.30993, 3.25386, -2.14948,       32.07256, 60.00000, 0.07503,            0.44901, 0.46028, 0.14288,   20.94712, 1483,      3,3,2    
-0.11807, -0.04752,   0.39151, 1.89690, 0.61809,          -0.24770, 0.02583,   -1.15948, 3.27519, -2.08352,       32.15059, 60.00000, 0.07083,            0.46898, 0.46077, 0.12322,   21.07287, 1485,      3,3,2    
-0.11874, -0.05615,   0.33849, 1.85583, 0.49867,          -0.24698, 0.07505,   -0.99729, 3.28599, -2.02097,       32.22273, 60.00000, 0.07663,            0.44902, 0.45920, -0.08220,   22.46328, 1505,      3,3,2    
-0.11934, -0.09967,   0.03782, 1.79159, 0.60711,          -0.24647, -0.02091,   -0.90870, 3.27566, -2.32858,      32.30292, 60.00000, 0.07136,            0.44905, 0.45873, -0.08022,   22.45358, 1504,      3,3,2    
-0.12083, -0.11760,   0.07639, 1.74344, 0.44155,          -0.24636, 0.04546,   -0.75439, 3.26204, -2.26945,       32.35076, 60.00000, 0.07349,            0.48898, 0.46086, -0.04234,   22.17741, 1501,      3,3,2    
-0.12264, -0.33501,   -0.07491, 1.71602, 0.11335,         -0.24595, 0.03239,   -0.88475, 3.22567, -2.94020,       32.42307, 60.00000, 0.07497,            0.46904, 0.45922, -0.05365,   22.27112, 1502,      3,3,2    
-0.12569, -0.16249,   -0.03489, 1.68522, 0.35697,         -0.24540, 0.03684,   -0.68073, 3.20261, -2.44903,       32.47325, 60.00000, 0.07371,            0.44910, 0.45674, -0.09337,   22.56019, 1506,      3,3,2    
-0.12689, -0.10419,   -0.15272, 1.65171, 0.24674,         -0.24477, 0.13413,   -0.55686, 3.15756, -2.10580,       32.60979, 60.00000, 0.07935,            0.48905, 0.46019, 0.15006,   20.89560, 1482,      3,3,2    
-0.12780, -0.04071,   -0.28866, 1.61190, 0.40463,         -0.24333, 0.09465,   -0.44968, 3.11052, -1.99621,       32.73278, 60.00000, 0.07411,            0.46912, 0.45862, 0.12161,   21.10202, 1485,      3,3,2    
-0.12822, -0.13818,   -0.00155, 1.59869, 0.22453,         -0.24246, 0.10556,   -0.39718, 3.05579, -2.25824,       32.74108, 60.00000, 0.07571,            0.46915, 0.45879, -0.09496,   22.54952, 1506,      3,3,2    
-0.12894, -0.01899,   0.02084, 1.58063, 0.47889,          -0.24177, 0.06665,   -0.23521, 2.99220, -1.98670,       32.75401, 60.00000, 0.07773,            0.44922, 0.45845, -0.08324,   22.47410, 1505,      3,3,2    
-0.12959, -0.14458,   -0.25193, 1.55391, 0.39055,         -0.24168, 0.00707,   -0.30878, 2.93335, -2.46762,       32.76680, 60.00000, 0.07479,            0.44925, 0.45618, 0.01341,   21.85051, 1496,      3,3,2    
-0.13177, -0.13411,   -0.22438, 1.52914, 0.41368,         -0.24154, -0.00182,   -0.36619, 2.86792, -2.46909,      32.78162, 60.00000, 0.07605,            0.41932, 0.45277, -0.04565,   22.28044, 1502,      3,3,2    
-0.13407, -0.26975,   -0.20526, 1.51953, 0.04020,         -0.24129, 0.07652,   -0.22177, 2.79966, -2.73226,       32.81017, 60.00000, 0.07946,            0.44930, 0.44964, -0.05022,   22.34110, 1503,      3,3,2    
-0.13661, -0.14290,   0.00622, 1.49010, 0.36075,          -0.24132, 0.00690,   -0.13846, 2.72540, -2.51292,       32.82296, 60.00000, 0.07589,            0.43935, 0.44745, -0.05481,   22.39279, 1504,      3,3,2    
-0.13755, -0.08831,   0.08522, 1.47071, 0.48318,          -0.24120, -0.01639,   -0.01086, 2.63979, -2.40504,      32.87347, 60.00000, 0.07491,            0.41942, 0.44453, -0.09592,   22.69666, 1508,      3,3,2    
-0.13876, -0.06409,   -0.29993, 1.45535, 0.40623,         -0.24096, 0.03999,   0.02870, 2.54075, -2.23737,        32.92406, 60.00000, 0.07553,            0.43943, 0.44705, -0.06472,   22.46161, 1505,      3,3,2    
-0.14018, -0.22536,   -0.41109, 1.43823, 0.34369,         -0.24050, -0.06774,   0.03873, 2.44831, -2.91617,       32.96596, 60.00000, 0.07555,            0.48940, 0.45250, 0.01589,   21.87133, 1496,      3,3,2    
-0.14253, -0.13099,   -0.25357, 1.42994, 0.40411,         -0.24126, -0.02493,   0.00159, 2.35129, -2.58321,       33.00329, 60.00000, 0.07883,            0.44948, 0.45302, -0.10548,   22.67796, 1508,      3,3,2    
-0.14474, -0.29358,   -0.04831, 1.41966, 0.25308,         -0.24171, -0.08657,   -0.22924, 2.26083, -3.18903,      33.04534, 60.00000, 0.07978,            0.43952, 0.45103, -0.10304,   22.68176, 1508,      3,3,2    
-0.14689, -0.08142,   -0.16127, 1.40072, 0.52300,         -0.24266, -0.05545,   0.11189, 2.17517, -2.53656,       33.08927, 60.00000, 0.07722,            0.43955, 0.45069, -0.09783,   22.65013, 1507,      3,3,2    
-0.14854, -0.09096,   -0.13906, 1.38307, 0.38405,         -0.24291, 0.00643,   0.44231, 2.06058, -2.46129,        33.13795, 60.00000, 0.07804,            0.44958, 0.45129, -0.09142,   22.60192, 1507,      3,3,2    
-0.14885, 0.02011,   -0.19858, 1.37426, 0.50665,          -0.24271, 0.03242,   0.35796, 1.94138, -2.09279,        33.18206, 60.00000, 0.07934,            0.46960, 0.45148, -0.06427,   22.41783, 1504,      3,3,2    
-0.14935, -0.21308,   -0.36739, 1.35948, 0.23463,         -0.24270, -0.02285,   0.20521, 1.84225, -2.87591,       33.23283, 60.00000, 0.08043,            0.44964, 0.45182, -0.04677,   22.29751, 1502,      3,3,2    
-0.15138, -0.10148,   0.07540, 1.34479, 0.26235,          -0.24254, 0.05125,   0.16231, 1.74311, -2.42743,        33.28363, 60.00000, 0.08171,            0.44967, 0.45143, -0.03740,   22.23813, 1501,      3,3,2    
-0.15386, -0.31142,   0.01667, 1.33683, 0.19303,          -0.24278, -0.09848,   0.03461, 1.64594, -3.33758,       33.34120, 60.00000, 0.08375,            0.43970, 0.44957, -0.05398,   22.36733, 1503,      3,3,2    
-0.15665, -0.14553,   -0.30359, 1.31371, 0.37933,         -0.24390, -0.06139,   0.10607, 1.55151, -2.81410,       33.37856, 60.00000, 0.08014,            0.43972, 0.44821, -0.07108,   22.49505, 1505,      3,3,2    
-0.15881, -0.19716,   -0.15488, 1.29737, 0.30646,         -0.24447, -0.07098,   0.19185, 1.45901, -3.00002,       33.41401, 60.00000, 0.08212,            0.44974, 0.44707, -0.07410,   22.52564, 1505,      3,3,2    
-0.16114, -0.12903,   -0.09153, 1.26978, 0.32017,         -0.24505, -0.02393,   0.33701, 1.35583, -2.73379,       33.43602, 60.00000, 0.08445,            0.44976, 0.44610, -0.07013,   22.50817, 1505,      3,3,2    
-0.16186, -0.04992,   -0.06096, 1.25769, 0.20813,         -0.24482, 0.10313,   0.39134, 1.24994, -2.26792,        33.44945, 60.00000, 0.08537,            0.43979, 0.44450, -0.08708,   22.63681, 1507,      3,3,2    
-0.16199, 0.01224,   0.09767, 1.23290, 0.36442,           -0.24407, 0.06935,   0.05160, 1.16218, -2.15060,        33.45815, 60.00000, 0.08485,            0.43981, 0.44375, -0.07949,   22.59228, 1506,      3,3,2    
-0.16296, -0.18829,   0.07857, 1.20882, 0.12082,          -0.24400, 0.02608,   -0.01834, 1.09652, -2.81771,       33.45814, 60.00000, 0.08551,            0.43982, 0.44500, 0.00732,   21.99759, 1498,      3,3,2    
-0.16498, -0.11623,   -0.24389, 1.18008, 0.32434,         -0.24430, -0.02576,   0.11482, 1.02214, -2.72452,       33.44945, 60.00000, 0.08393,            0.43984, 0.44446, -0.00636,   22.09407, 1499,      3,3,2    
-0.16726, -0.28414,   -0.11026, 1.15132, 0.20791,         -0.24462, -0.11162,   -0.02174, 0.94779, -3.39000,      33.44280, 60.00000, 0.08671,            0.44985, 0.44498, 0.00383,   22.01944, 1498,      3,3,2    
-0.16961, -0.12257,   0.11051, 1.12259, 0.24853,          -0.24533, 0.00374,   0.18376, 0.87346, -2.72432,        33.42078, 60.00000, 0.08886,            0.44986, 0.44529, -0.08258,   22.59401, 1506,      3,3,2    
-0.17140, -0.23763,   0.27333, 1.09383, 0.12760,          -0.24604, -0.03119,   -0.14857, 0.79915, -3.13865,      33.39881, 60.00000, 0.09025,            0.46987, 0.44854, 0.00666,   21.96317, 1498,      3,3,2    
-0.17353, -0.10350,   -0.06506, 1.06102, 0.28339,         -0.24616, -0.00328,   0.05444, 0.73827, -2.71405,       33.37013, 60.00000, 0.08729,            0.44989, 0.44869, -0.01586,   22.11083, 1500,      3,3,2    
-0.17444, -0.15001,   -0.08797, 1.01947, 0.11367,         -0.24587, 0.04515,   -0.10109, 0.68192, -2.76165,       33.39909, 60.00000, 0.08672,            0.46989, 0.45186, 0.01459,   21.88575, 1496,      3,3,2    
-0.17532, -0.03401,   0.06378, 0.98933, 0.30035,          -0.24552, 0.04007,   -0.08126, 0.63626, -2.44171,       33.42804, 60.00000, 0.08981,            0.44991, 0.45295, 0.03996,   21.70479, 1494,      3,3,2    
-0.17653, -0.22399,   0.04776, 0.94379, -0.07910,         -0.24495, 0.07781,   -0.38803, 0.59332, -2.92388,       33.44362, 60.00000, 0.09010,            0.46991, 0.45405, 0.06165,   21.54909, 1492,      3,3,2    
-0.17855, -0.11150,   0.28063, 0.89882, 0.19946,          -0.24467, 0.02328,   -0.26365, 0.57311, -2.71502,       33.30439, 60.00000, 0.08815,            0.44992, 0.45741, 0.08834,   21.33629, 1489,      3,3,2    
-0.17990, -0.15861,   0.03124, 0.87119, 0.25188,          -0.24478, -0.04310,   -0.34859, 0.54356, -2.98552,      33.17389, 60.00000, 0.08812,            0.46992, 0.45942, -0.04273,   22.19328, 1501,      3,3,2    
-0.18149, -0.08878,   -0.15747, 0.84151, 0.37440,         -0.24523, -0.04706,   -0.50207, 0.52075, -2.80263,      33.05010, 60.00000, 0.08534,            0.48993, 0.46330, 0.00528,   21.83345, 1496,      3,3,2    
-0.18324, -0.25122,   -0.06176, 0.81379, -0.12735,        -0.24496, 0.08376,   -0.37422, 0.49127, -3.03754,       32.93305, 60.00000, 0.08865,            0.46994, 0.46536, -0.06462,   22.28004, 1502,      3,3,2    
-0.18578, -0.16790,   0.19633, 0.79545, -0.01122,         -0.24401, 0.08797,   -0.51512, 0.47919, -2.80124,       32.81788, 60.00000, 0.09111,            0.46994, 0.46538, -0.07823,   22.37152, 1503,      3,3,2    
-0.18769, -0.16698,   -0.03130, 0.77716, -0.04171,        -0.24331, 0.10245,   -0.62527, 0.46711, -2.78143,       32.71417, 60.00000, 0.08810,            0.44994, 0.46379, -0.11535,   22.63637, 1507,      3,3,2    
-0.18970, -0.13548,   0.08682, 0.74423, 0.10536,          -0.24236, 0.04767,   -0.83776, 0.47987, -2.80158,       32.62099, 60.00000, 0.08684,            0.44995, 0.46080, -0.15252,   22.91650, 1511,      3,3,2    
-0.19100, -0.15048,   0.08753, 0.71334, 0.15238,          -0.24165, 0.00936,   -0.80356, 0.48595, -2.92177,       32.53260, 60.00000, 0.08987,            0.44995, 0.45868, -0.29217,   23.87287, 1524,      3,3,2    
-0.19211, -0.06361,   0.22449, 0.67570, 0.27468,          -0.24153, 0.01694,   -0.48105, 0.49011, -2.66108,       32.44618, 60.00000, 0.09144,            0.46995, 0.45848, -0.11004,   22.65380, 1507,      3,3,2    
-0.19302, -0.14010,   0.40743, 0.63137, 0.16754,          -0.24092, 0.01038,   -0.63007, 0.49244, -2.89914,       32.35111, 60.00000, 0.09067,            0.43996, 0.45435, -0.14817,   22.95206, 1511,      3,3,2    
-0.19391, -0.04525,   0.32882, 0.59765, 0.35961,          -0.24100, -0.01069,   -0.61945, 0.48334, -2.66673,      32.25610, 60.00000, 0.09551,            0.41996, 0.45000, -0.04211,   22.28581, 1502,      3,3,2    
-0.19475, -0.13723,   -0.00550, 0.56004, 0.14417,         -0.24038, 0.02646,   -0.74191, 0.48775, -2.86937,       32.16100, 60.00000, 0.09425,            0.43996, 0.44980, -0.14130,   22.95168, 1511,      3,3,2    
-0.19611, -0.10242,   0.47623, 0.50507, 0.04066,          -0.23940, 0.10575,   -0.84078, 0.50194, -2.62640,       32.04570, 60.00000, 0.09825,            0.43997, 0.44527, -0.23438,   23.62092, 1521,      3,3,2    
-0.19690, -0.10477,   0.45638, 0.46551, -0.03136,         -0.23862, 0.14026,   -0.73292, 0.51332, -2.57177,       31.93710, 60.00000, 0.10197,            0.44997, 0.44326, -0.21579,   23.51536, 1519,      3,3,2    
-0.19796, -0.06748,   0.30213, 0.42122, 0.11962,          -0.23708, 0.09020,   -0.71823, 0.51615, -2.55376,       31.82665, 60.00000, 0.10077,            0.43997, 0.44094, -0.23204,   23.64624, 1521,      3,3,2    
-0.19883, -0.10951,   0.30722, 0.36249, -0.04777,         -0.23591, 0.14059,   -1.01031, 0.54410, -2.58597,       31.71117, 60.00000, 0.10118,            0.41997, 0.43663, -0.39028,   24.75022, 1536,      3,3,2    
-0.20016, -0.10536,   0.46914, 0.30766, 0.14846,          -0.23513, 0.04366,   -0.81409, 0.55859, -2.75511,       31.60925, 60.00000, 0.10347,            0.43997, 0.43292, -0.22371,   23.67083, 1521,      3,3,2    
-0.20153, -0.14335,   0.28337, 0.25094, -0.20889,         -0.23375, 0.19022,   -0.77663, 0.57997, -2.60535,       31.50052, 60.00000, 0.10145,            0.43997, 0.42954, -0.44428,   25.18008, 1542,      3,3,2    
-0.20287, -0.09391,   0.52731, 0.20964, -0.02253,         -0.23191, 0.13082,   -0.79048, 0.59844, -2.56809,       31.39852, 60.00000, 0.10503,            0.44997, 0.42711, -0.60593,   26.28764, 1556,      3,3,2    
-0.20395, -0.12765,   0.20048, 0.15976, -0.17471,         -0.23044, 0.17758,   -0.91394, 0.62184, -2.58472,       31.29646, 60.00000, 0.10441,            0.43997, 0.42422, -0.53943,   25.87084, 1551,      3,3,2    
-0.20566, -0.12868,   0.38277, 0.10130, 0.05908,          -0.22915, 0.05774,   -0.97401, 0.65018, -2.80902,       31.19432, 60.00000, 0.10254,            0.44997, 0.42323, -0.34777,   24.59793, 1534,      3,3,2    
-0.20695, -0.09867,   0.22800, 0.08032, 0.05124,          -0.22816, 0.08084,   -1.18012, 0.67395, -2.68380,       31.14314, 60.00000, 0.10493,            0.44997, 0.42137, -0.44761,   25.28617, 1543,      3,3,2    
-0.20785, -0.06732,   0.36785, 0.00279, 0.19226,          -0.22754, 0.03421,   -0.89308, 0.71882, -2.67752,       31.04936, 60.00000, 0.10657,            0.41997, 0.41978, -0.33946,   24.57520, 1534,      3,3,2    
-0.20870, -0.06011,   0.45317, -0.04694, 0.15062,         -0.22682, 0.05753,   -0.89299, 0.74183, -2.61745,       31.00488, 60.00000, 0.10873,            0.44996, 0.41934, -0.30152,   24.32627, 1530,      3,3,2    
-0.20938, -0.07629,   0.64133, -0.10047, 0.14867,         -0.22631, 0.04598,   -1.13205, 0.77835, -2.68803,       30.96205, 60.00000, 0.10996,            0.43996, 0.42120, -0.08863,   22.88434, 1510,      3,3,2    
-0.21047, -0.21070,   0.70382, -0.16920, -0.18707,        -0.22546, 0.10785,   -1.04073, 0.81834, -2.98058,       30.88843, 60.00000, 0.10925,            0.41996, 0.41985, -0.07842,   22.82845, 1510,      3,3,2    
-0.21292, -0.17140,   0.54312, -0.23139, -0.12766,        -0.22411, 0.09896,   -1.07694, 0.85863, -2.89194,       30.93195, 60.00000, 0.11477,            0.41995, 0.41820, -0.30504,   24.36145, 1531,      3,3,2    
-0.21491, -0.19282,   0.73959, -0.31392, -0.44545,        -0.22222, 0.22704,   -1.13119, 0.89231, -2.73366,       31.03989, 60.00000, 0.10807,            0.44994, 0.42007, -0.23388,   23.86725, 1524,      3,3,2    
-0.21638, -0.10495,   0.90762, -0.38314, -0.30518,        -0.21942, 0.21188,   -0.96159, 0.92958, -2.49863,       31.14964, 60.00000, 0.11077,            0.44993, 0.42136, -0.20322,   23.64896, 1521,      3,3,2    
-0.21744, -0.13658,   0.28433, -0.45124, -0.49528,        -0.21665, 0.27051,   -1.29834, 0.98884, -2.48208,       31.25712, 60.00000, 0.10812,            0.43992, 0.42216, -0.16897,   23.41024, 1518,      3,3,2    
-0.21896, -0.09562,   0.69138, -0.51569, -0.16592,        -0.21414, 0.12725,   -1.11120, 1.03473, -2.61794,       31.35129, 60.00000, 0.10731,            0.41991, 0.42212, -0.13464,   23.18014, 1515,      3,3,2    
-0.22010, -0.08167,   0.61887, -0.56485, -0.05366,        -0.21262, 0.07344,   -1.21579, 1.07744, -2.67553,       31.45225, 60.00000, 0.10825,            0.43990, 0.42383, -0.09315,   22.88592, 1510,      3,3,2    
-0.22105, -0.07751,   0.42783, -0.62273, -0.04858,        -0.21183, 0.06786,   -1.24982, 1.12516, -2.67708,       31.53959, 60.00000, 0.10503,            0.44989, 0.42603, -0.07033,   22.70891, 1508,      3,3,2    
-0.22184, -0.08346,   0.60259, -0.67381, 0.01673,         -0.21141, 0.02509,   -1.28608, 1.17444, -2.77633,       31.63845, 60.00000, 0.10500,            0.44987, 0.42848, 0.03661,   21.96918, 1498,      3,3,2    
-0.22285, -0.10972,   0.72148, -0.73085, -0.10722,        -0.21081, 0.06122,   -1.47784, 1.24423, -2.79308,       31.71858, 60.00000, 0.10067,            0.44986, 0.43175, 0.09796,   21.52666, 1491,      3,3,2    
-0.22366, -0.09460,   0.49718, -0.77743, -0.15604,        -0.21033, 0.09208,   -1.43429, 1.30198, -2.69643,       31.81910, 60.00000, 0.10680,            0.43985, 0.43358, -0.11871,   22.95709, 1511,      3,3,2    
-0.22484, -0.09526,   0.89059, -0.84429, -0.17036,        -0.20916, 0.09084,   -1.30842, 1.35388, -2.70405,       31.91958, 60.00000, 0.09137,            0.43983, 0.43623, -0.05206,   22.48436, 1505,      3,3,2    
-0.22558, -0.00785,   0.70256, -0.89987, -0.29387,        -0.20724, 0.21390,   -1.36940, 1.41597, -2.21921,       32.03524, 60.00000, 0.09875,            0.43981, 0.43677, -0.06788,   22.58332, 1506,      3,3,2    
-0.22611, -0.07641,   0.47854, -0.97204, -0.27755,        -0.20532, 0.14205,   -1.24555, 1.45839, -2.54661,       32.16651, 60.00000, 0.08888,            0.43979, 0.44039, -0.02027,   22.22478, 1501,      3,3,2    
-0.22730, -0.15085,   0.71263, -1.01251, -0.46313,        -0.20352, 0.16784,   -1.56356, 1.51709, -2.71658,       32.29570, 60.00000, 0.08892,            0.44977, 0.44157, 0.00587,   22.04218, 1498,      3,3,2    
-0.22886, -0.12715,   0.40353, -1.06588, -0.30153,        -0.20181, 0.09187,   -1.62254, 1.59344, -2.79083,       32.44645, 60.00000, 0.08839,            0.44975, 0.44276, 0.03312,   21.84510, 1496,      3,3,2    
-0.23094, -0.15429,   0.62399, -1.11290, -0.23426,        -0.20101, 0.02378,   -1.67454, 1.67163, -3.00774,       32.59912, 60.00000, 0.08364,            0.46971, 0.44749, 0.08284,   21.46438, 1490,      3,3,2    
-0.23276, -0.16126,   0.55814, -1.16097, -0.41511,        -0.20005, 0.10209,   -1.56722, 1.72724, -2.89030,       32.76565, 60.00000, 0.07900,            0.44970, 0.44942, 0.28716,   20.07480, 1470,      3,3,2    
-0.23425, -0.11795,   0.57310, -1.20721, -0.33624,        -0.19894, 0.08587,   -1.45997, 1.77601, -2.80000,       32.93232, 60.00000, 0.08183,            0.44968, 0.45461, 0.31183,   19.87567, 1467,      3,3,2    
-0.23522, -0.11266,   0.37875, -1.24969, -0.36453,        -0.19832, 0.09662,   -1.26085, 1.81071, -2.76804,       33.11942, 60.00000, 0.07614,            0.46965, 0.45920, 0.24889,   20.24813, 1473,      3,3,2    
